,id,surname,givenname,age,province,longitude,latitude,occupation,relationship,income,balances
162,ed3ad68a-c1f8-4d55-aeb1-69b0bed81771,Vandal,Ivan,36,ON,-79.4766756216,43.6999973614,5615 Travel arrangement and reservation services,Married,21928.0,13156.8
163,09d62b36-0a16-4936-8aef-e4d0979db971,Stagers,Jaret,55,ON,-79.3528177159,43.6882992158,"5418 Advertising, public relations, and related services",Married,29741.3,17844.78
164,e5a100e4-9744-4bff-bfc9-b46893de4901,Sarabia,Deangelo,39,ON,-79.3843073586,43.7025049851,"4161 Electrical, plumbing, heating and air-conditioning equipment and supplies wholesaler-distributors",Married,81794.0,49076.4
165,85fef884-2994-4f99-899b-32343f28069a,Wakin,Ignacia,51,ON,-79.4959487855,43.6159946811,,Married,0.0,0.0
166,0a21ef8f-cfcf-4b09-a250-de2bad704973,Hurne,Daniell,34,ON,-79.383308201,43.64141084600001,5616 Investigation and security services,Married,39528.0,23716.800000000007
167,4f418d7a-8d92-4e1f-8788-6093f6632f5e,Clapsaddle,Tu,54,ON,-79.20381674149999,43.7638127672,6220 Hospitals (6221 to 6223),Married,16808.4,10085.04
168,91ecaa1c-a6ab-4faf-a2f7-3bf39891afe2,Treible,Daphne,26,ON,-79.427643598,43.67249413,8134 Civic and social organizations,Single,7949.7,4769.82
169,5c736b91-2c1e-45f2-bfe0-30297fadc328,Bernet,Tarquin,52,ON,-79.397188942,43.640440802,5241 Insurance carriers,Married,37240.45,22344.27
170,da0a7be1-0489-4f8f-a944-d58648eb650c,Apana,Oliver,51,ON,-79.594358308,43.758040052,5221 Depository credit intermediation,Married,35355.6,21213.36
171,9e38e533-95fb-41a8-b0a7-34fe4c5bfa24,Labossiere,Abbi,51,ON,-79.26631312079999,43.744135174600004,6211 Offices of physicians,Married,25662.25,15397.35
172,72621fd3-a33b-4a83-94cb-e023542f422f,Kalka,Conner,18,ON,-79.371426797,43.6734731086,,Single,0.0,171.60000000000005
173,acf7cb85-c33e-4819-a62e-9eb705bbfdb6,Crothers,Montgomery,56,ON,-79.3939331766,43.6473909949,"4532 Office supplies, stationery and gift stores",Married,38942.45,23365.47
174,af6de143-9075-4633-8fd8-f5b0dfd18059,Rippon,Sherwin,34,ON,-79.3845637679,43.658374003199995,5151 Radio and television broadcasting,Married,56524.0,33914.399999999994
175,9174eb66-82a0-4be1-8743-1843053e4627,Ruffins,Hannibal,59,ON,-79.4199968407,43.77903443140001,2389 Other specialty trade contractors,Married,36052.5,21631.5
176,8cb8b139-de9d-4095-a3e6-8b22daeb31f1,Swander,Iggy,56,ON,-79.2257229585,43.798819216000005,4531 Florists,Married,50304.45,30182.67
177,8a811baf-2fdb-41d1-bcd8-a7f5e9544658,Malvern,Dean,37,ON,-79.511602326,43.624575413,4851 Urban transit systems,Married,48608.0,29164.800000000007
178,6e4deb87-7f46-4f64-bb61-ef30623f2120,Tod-Rouse,Pauletta,16,ON,-79.548159932,43.749436556000006,,Single,0.0,232.41
179,6a9e8671-7626-4ac7-89f6-5bf73e12e373,Loessberg,Kody,57,ON,-79.5124723946,43.6254476008,5221 Depository credit intermediation,Married,52902.3,31741.38
180,64b5d5c8-04e0-4b28-b429-478ffee8ed83,Nicolls,Rory,24,ON,-79.431066,43.661785306000006,7223 Special food services,Married,13263.03,7957.83
181,7c4dad9b-bdf6-4912-81d7-1b2c3654610a,Orme-Magel,Emmy,52,ON,-79.361949878,43.657844903999994,5615 Travel arrangement and reservation services,Married,72306.25,43383.75
182,40fcfdc5-3221-46e8-a471-9a7d247c0ae6,Carrillo,Cristine,34,ON,-79.4584516418,43.6712176224,5221 Depository credit intermediation,Married,65094.0,39056.4
183,dd331f31-1524-4a2c-b3eb-9db92aaa5bb9,Grandos,Ricarda,52,ON,-79.2779835798,43.692938947799995,,Married,0.0,0.0
184,502b6d7e-7280-470f-b7a6-8213d683dffe,Chacko,Yardley,34,ON,-79.2082973259,43.805404306599996,5414 Specialized design services,Married,32637.0,19582.2
185,92f89e73-ea7d-45a4-8c16-e9ec17932003,Tisdell,Glenda,51,ON,-79.1466356605,43.7824321258,"4172 Construction, forestry, mining, and industrial machinery, equipment and supplies wholesaler-distributors",Married,42433.85,25460.31
186,a8eb9c99-0be8-4627-b5ee-a1dbce60b624,Grimwood,Marquerite,54,ON,-79.40153497770001,43.6491095679,5312 Offices of real estate agents and brokers,Married,34020.45,20412.27
187,d9980e9a-f559-4a2e-9946-783df5779ef8,Sittig,Marley,51,ON,-79.22226052010001,43.7798837988,8122 Funeral services,Married,18513.85,11108.31
188,45aa0536-a972-4482-badd-cb565030f17b,Betz,Felicita,54,ON,-79.3547364725,43.6772212401,"5242 Agencies, brokerages and other insurance related activities",Married,101841.7,61105.02
189,0591fa33-9b1f-40af-8bd9-f44e7c80d936,Tylwalk,Cortez,51,ON,-79.3050102685,43.7284796451,8122 Funeral services,Married,30801.6,18480.96
190,c4ff66f1-fc90-46bd-a6bf-25ce95c12f3a,Musolf,Luna,54,ON,-79.38990029600001,43.727932421999995,,Married,0.0,0.0
191,a4bc4e0d-1e94-4bcf-a113-1d10cfe90bdf,Vandam-Locust,Corazon,50,ON,-79.3392062708,43.6807549768,,Married,0.0,0.0
192,ce1e23e8-500f-4990-993e-62a086fa62bb,Crout,Margery,54,ON,-79.3403739685,43.696634429300005,"2373 Highway, street and bridge construction",Married,71600.15,42960.09
193,c519a189-d24b-450e-a0e7-b596932867d6,Vlchek,Scarlett,54,ON,-79.4997607949,43.7069298016,6213 Offices of other health practitioners,Married,18808.25,11284.95
194,ea81a2ae-0095-44a4-8dd2-76dcae89faaf,Durand,Vanita,14,ON,-79.5582545705,43.694870348,,Single,0.0,166.38
195,740b52d1-384c-46c7-9d30-405d00c9a3d9,Kerst,Aiden,63,ON,-79.30495833270001,43.73747601229999,5241 Insurance carriers,Married,30563.4,18338.04
196,86305912-4226-4cce-82b6-ee0962808086,Bouie,Zarah,50,ON,-79.2096621037,43.8077274038,"3256 Soap, cleaning compound and toilet preparation manufacturing",Married,34148.1,20488.86
197,d3362ef6-3390-46f9-bdcf-1fcc8d00d26e,Dannecker,Samuel,40,ON,-79.4079120136,43.7288538045,3312 Steel product manufacturing from purchased steel,Married,118728.5,71237.1
198,eb8fcfb6-eb1d-4999-8768-774f0af4d110,Turnbull,Kasper,53,ON,-79.55991291,43.643144477,"6242 Community food and housing, and emergency and other relief services",Married,45115.65,27069.39
199,f3518df3-3462-4182-b1ba-96bf228ed148,Glaza,Kingsley,26,ON,-79.5521888034,43.640854134099996,9120 Provincial and territorial public administration (9121 to 9129),Single,13421.76,8053.049999999998
200,d74e78b5-659f-4a09-ad3e-49f4e410492f,Loso,Idella,34,ON,-79.374873794,43.65684641399999,4481 Clothing stores,Married,33076.0,19845.6
201,c65f915f-4503-4471-86f8-6cd368226fba,Snetsinger,Venetia,50,ON,-79.4673463748,43.653666528900004,7224 Drinking places (alcoholic beverages),Married,40995.2,24597.120000000006
202,df5bcff5-483e-4e50-b6e5-602846ac06ff,Yovan,Ursula,33,ON,-79.511602326,43.624575413,5221 Depository credit intermediation,Married,64509.0,38705.4
203,8e3d3784-9e27-4ee0-9d40-57321d9c5756,Sanderfer,Valentino,53,ON,-79.38545471399999,43.664424262,6111 Elementary and secondary schools,Married,23650.9,14190.54
204,b71d302a-be32-4ded-ba1d-33291eb5f8d8,Icard-Plantenberg,Cailin,33,ON,-79.3535830039,43.6898019641,6113 Universities,Married,37957.0,22774.2
205,8d583cdf-976d-4a8c-815a-3d232d280f62,Rouse,Mitchell,35,ON,-79.548159932,43.749436556000006,7222 Limited-service restaurants,Married,62468.0,37480.8
206,511b6931-a952-42c4-b405-5d458df01f05,Salemo,Camilla,24,ON,-79.197018857,43.7536973368,5241 Insurance carriers,Single,20968.86,12581.31
207,1f695a6a-151a-44d9-a975-9caae2d2c06d,Fabela,Sidney,56,ON,-79.4101626129,43.686272653,5221 Depository credit intermediation,Married,77067.25,46240.35000000001
208,8001c8a0-0513-4d9b-ab3d-d4daafedc643,Dubel,Claribel,16,ON,-79.391062439,43.785860373,,Single,0.0,35.28
209,99b161f6-5e55-4099-bd34-83fcfc0597ae,Furlone,Bud,39,ON,-79.44083783,43.728746286,4451 Grocery stores,Married,29136.0,17481.6
210,4376e1d3-09e5-4f09-a1e0-4bf392463b92,Bacher,Kasey,19,ON,-79.21526027729999,43.7961706128,5221 Depository credit intermediation,Single,5989.17,3593.49
211,067fa0cc-e462-497e-920a-cf5bdc465827,Frescas,Joan,35,ON,-79.3916934771,43.68168832560001,6212 Offices of dentists,Single,38209.0,22925.4
212,74e3ae53-da3d-4058-8246-9df84f17e4d0,Wilford-Dannecker,Evette,34,ON,-79.4079120136,43.7288538045,5241 Insurance carriers,Married,90590.0,54354.0
213,84e87f2e-5cf5-4c40-b65d-5cf4d1ac8755,Puig,Hudson,57,ON,-79.40153497770001,43.6491095679,6111 Elementary and secondary schools,Married,32778.45,19667.07
214,172b6a27-24b2-430b-938c-cbcc291f91f4,Caldwell,Season,34,ON,-79.5554658457,43.6731293805,5617 Services to buildings and dwellings,Single,25066.0,15039.6
215,cb00e3f9-4049-4cd3-a06c-1befa7d71c30,Vallieres,Lamar,35,ON,-79.3717210615,43.669078059700006,6220 Hospitals (6221 to 6223),Single,11622.0,6973.200000000002
216,b6bb86c6-195f-41f4-9579-3ef5b4afea36,Piwetz,Helene,52,ON,-79.4657266814,43.751079053299996,3323 Architectural and structural manufacturing,Married,28447.55,17068.53
217,5d8b7892-18de-497a-bb58-49c05d168696,Fobbs,Vergie,50,ON,-79.397188942,43.640440802,5221 Depository credit intermediation,Married,40488.05,24292.83
218,68b87d34-a632-4938-ab2c-9b2e4ff9f8c9,Davoren,Donny,34,ON,-79.529567874,43.706327543,5417 Scientific research and development services,Married,21234.0,12740.4
219,20c3a10c-7e4f-49b2-83bd-38d9ef6b5bc2,Rasanen,Brooks,56,ON,-79.54806509069999,43.713431754300004,6211 Offices of physicians,Married,34869.15,20921.49
220,32286529-fa04-4300-a01c-85c63691b7e8,Pen,Julio,55,ON,-79.51095348369999,43.765738444200004,"9130 Local, municipal and regional public administration (9131 and 9139)",Married,19688.0,11812.8
221,8404e733-b088-4269-b85b-7c035f952834,Oconnell-Dippel,Amir,54,ON,-79.40207984,43.729482925,"5111 Newspaper, periodical, book and director publishers",Married,119099.75,71459.85
222,a5d5b773-2029-4563-8c05-99adf5e267f4,Celius,Shera,51,ON,-79.5811634362,43.6674664045,5616 Investigation and security services,Married,135673.55,81404.13
223,64719b40-32ab-46cd-85ed-b1bb6cdd3345,Spease,Leo,22,ON,-79.4451703972,43.7898670361,7221 Full-service restaurants,Single,3546.84,2128.11
224,a6b61f70-4acc-4ed8-bc7e-2f37cedb17bb,Ensey,Deacon,53,ON,-79.3744550751,43.8064165646,"3221 Pulp, paper and paperboard mills",Married,48669.15,29201.49
225,83ff91cd-228c-482f-a94a-047ce12871da,Thammavongsa,Jayden,36,ON,-79.21592152640001,43.8245517624,"8139 Business, professional, labour and other membership organizations",Married,52336.0,31401.6
226,4fcc5fd9-eb4d-4866-b352-d2115b8931d3,Premo-Muscato,Justine,51,ON,-79.475087435,43.651817838999996,5221 Depository credit intermediation,Married,80489.65,48293.79
227,00f3d2d6-0152-423a-bea8-7359ec61459f,Bacher,Grey,64,ON,-79.21526027729999,43.7961706128,5411 Legal services,Married,16246.9,9748.14
228,83b05877-1dfd-40d1-9ee1-fbbff178f92f,Brosnahan,Liane,34,ON,-79.1813695095,43.7555182822,4184 Chemical (except agricultural) and allied product wholesaler-distributors,Married,50227.0,30136.2
229,258e1694-4985-4bcf-becf-fd7a3cb4bfe7,Trippi,Bastian,57,ON,-79.4351054385,43.675620116800005,,Married,0.0,0.0
230,57e2363b-18ab-449d-94b5-4def98baed72,Rabun,Edouard,21,ON,-79.4509789267,43.6407822333,5614 Business support services,Single,13926.0,8355.599999999999
231,66efe3cd-b334-43aa-a23a-543c21d7fa7c,Scarduzio-Hemauer,Angelique,34,ON,-79.40232434100001,43.687301393,2383 Building finishing contractors,Married,65312.0,39187.2
232,8edac643-67fe-4002-8efd-a6d6bdd9beb6,Kules,Lazaro,38,ON,-79.42005527229999,43.7399203058,6230 Nursing and residential care facilities (6231 to 6239),Married,71419.0,42851.4
233,8f673f4d-58b5-4359-b855-f8d2b74a96bc,Maynor,Narelle,29,ON,-79.463606215,43.687335607600005,6220 Hospitals (6221 to 6223),Single,6791.4,4074.84
234,3540c002-bcd4-4fe5-806e-08b2d36c23fd,Mcentegart-Warzecha,Indie,54,ON,-79.3685775208,43.6494380317,8123 Dry cleaning and laundry services,Married,41840.45,25104.27
235,9333dc67-a84c-461e-b360-1a2343f91767,Wakin,Daxter,14,ON,-79.4959487855,43.6159946811,,Single,0.0,106.89
236,b33c45c2-af72-4a4a-9341-9cf18531ba6a,Labossiere,Thad,69,ON,-79.26631312079999,43.744135174600004,6220 Hospitals (6221 to 6223),Married,20742.3,12445.38
237,8b7f77de-bcce-42b9-9643-dcf1eb7d41e8,Bisch,Carlisle,48,ON,-79.522362092,43.765082447,"9130 Local, municipal and regional public administration (9131 and 9139)",Married,43068.3,25840.98
238,cfb71043-2177-4204-b5b7-8103015edf7d,Yovan,Damien,14,ON,-79.511602326,43.624575413,,Single,0.0,96.6
239,aab8e465-ab4c-4242-8b4b-3101418cfff4,Stivers,Finn,43,ON,-79.2077984962,43.8182080535,5269 Other funds and financial vehicles,Married,41218.1,24730.86
240,c8d3eda9-9c8f-4e12-8802-50600083a4bb,Moncure,Ronda,28,ON,-79.1335642556,43.7822380566,"5111 Newspaper, periodical, book and director publishers",Single,9917.82,5950.68
241,4740c6ba-ad73-4f09-bc41-d6b5fb9dd3d9,Terzian,Petar,54,ON,-79.414811472,43.76619665,4529 Other general merchandise stores,Married,30901.65,18540.99
242,001a31a4-1b3f-4a3d-9bf6-f134e6b44f6f,Wroten,Christeen,34,ON,-79.400446074,43.6956302032,4481 Clothing stores,Married,60939.0,36563.4
243,933acd01-fb47-46c0-8b4c-8c92c8cf2c83,Salemo,Diarmuid,36,ON,-79.197018857,43.7536973368,6212 Offices of dentists,Married,52660.0,31596.0
244,febf76f9-97fb-4c9e-a047-9e905ec6cf54,Skowyra,Branson,30,ON,-79.3863015962,43.666396149200004,6220 Hospitals (6221 to 6223),Single,3996.3,2397.78
245,9699173a-186f-4c83-8b60-be8bf8c7b638,Bennes-Colarossi,Peregrine,14,ON,-79.39138658430001,43.6787214208,,Single,0.0,229.62
246,fc6be7c4-eeb4-4289-91a6-b22a55557044,Missildine,Romeo,49,ON,-79.3909945698,43.6782065328,"5418 Advertising, public relations, and related services",Married,42083.8,25250.28
247,9bf0c494-18d9-4f02-9429-99506c297fca,Bala,Benji,56,ON,-79.40879179699999,43.7592348178,7222 Limited-service restaurants,Married,45390.5,27234.300000000007
248,085fac17-d663-43fb-8e38-5ac86a9ab0ff,Tille,Phyllis,50,ON,-79.4289537195,43.6364200969,5617 Services to buildings and dwellings,Married,29369.85,17621.91
249,06e0affc-4764-4e06-b76b-7c3030b46ab8,Dragna,Rosemary,20,ON,-79.2082347232,43.736663666400005,3251 Basic chemical manufacturing,Single,10895.61,6537.36
250,b671acfb-3bb1-44c0-9543-b42450bf6b27,Mcentee,Iraida,54,ON,-79.5198266294,43.7019082741,4543 Direct selling establishments,Married,19715.6,11829.36
251,025f8fe0-37e5-4088-964d-2593adf41a63,Raub,Daryl,52,ON,-79.594358308,43.758040052,4451 Grocery stores,Married,30401.4,18240.84
252,e03cfe61-67a2-496a-83e7-64a632851bc1,Lutterman,Campbell,21,ON,-79.2153791533,43.7797527244,5619 Other support services,Single,11190.3,6714.18
253,093de729-2005-4a1f-8cfc-ea11a5ee68a4,Bacher,Chip,25,ON,-79.21526027729999,43.7961706128,8133 Social advocacy organizations,Single,5719.23,3431.55
254,0159a9af-5ee1-4823-830e-4af9f69e8075,Gokey,Sadie,17,ON,-79.3077487725,43.669709029399996,,Single,0.0,67.53
255,bc1747e6-acb9-4d24-81eb-c72de1ae76bf,Ridgeway,Alton,23,ON,-79.3190606862,43.7512558438,6220 Hospitals (6221 to 6223),Single,6959.04,4175.43
256,82b65eea-ba2b-4db5-8b33-bab195a41503,Dailey,Ouida,20,ON,-79.2797731128,43.679826569700005,9111 Defence services,Single,12972.3,7783.38
257,c7ee31e3-74c0-4492-8bb6-6d0363a11df7,Siegwarth,Kobe,46,ON,-79.521855084,43.746245788,"5416 Management, scientific and technical consulting services",Married,25929.2,15557.52
258,fa4772fa-737a-4557-865e-a1e958b5b28e,Begor,Yong,54,ON,-79.5124723946,43.6254476008,,Married,0.0,0.0
259,6009b52c-0a46-4123-a3a2-00c2abb7582b,Pettner,Bennie,52,ON,-79.595495643,43.7320438445,6220 Hospitals (6221 to 6223),Married,30075.95,18045.57
260,440c2371-ca2a-4093-86fc-6f422eb8336d,Ocken,Amaya,50,ON,-79.49593042939999,43.6543909769,6112 Community colleges and C.E.G.E.P.s,Married,87322.95,52393.77
261,84824226-d33d-42bf-a2a6-ee4c57efcefe,Tisdell,Cornell,33,ON,-79.1466356605,43.7824321258,"9130 Local, municipal and regional public administration (9131 and 9139)",Married,42300.0,25380.0
262,377674a0-4641-4afc-8dab-f32743ef7260,Vandesteeg,Lake,23,ON,-79.3792078222,43.647291063100006,5415 Computer systems design and related services,Single,12635.04,7581.030000000002
263,0de2e5be-157c-4d08-8e00-7e5da6bad83c,Orgill,Issac,54,ON,-79.36483396060001,43.6689789023,5411 Legal services,Married,123393.85,74036.31
264,32674ab4-548b-4949-9577-b6ce3641fab5,Hasencamp,Miracle,50,ON,-79.41282243159999,43.7624163297,5261 Pension funds,Married,36290.55,21774.33
265,1b8c87f3-b97a-4cd4-b6eb-809736570638,Pondexter,Sudie,53,ON,-79.256770973,43.7292557151,5241 Insurance carriers,Married,40651.35,24390.81
266,43c7911e-b662-454f-a9f7-edf97eb06414,Skowyra,Jaye,33,ON,-79.3863015962,43.666396149200004,,Single,0.0,0.0
267,451374e1-8026-4945-a5c2-aa77d7654af7,Buell,Simeon,49,ON,-79.20770646140001,43.8457915565,5221 Depository credit intermediation,Married,40404.1,24242.46
268,d49d381b-086a-4982-aadb-9f0d0063c1dc,Tiotuico,Fernand,51,ON,-79.3986155688,43.684945027,"5418 Advertising, public relations, and related services",Married,62971.7,37783.02
269,b318ed1d-4fad-4dfd-81b8-c46660b848aa,Mering,Jadon,61,ON,-79.25452406720001,43.7223588071,5239 Other financial investment activities,Married,27404.65,16442.79
270,83897cad-9219-4fba-81a3-3e03d38cc900,Beaver,Donette,52,ON,-79.3376971094,43.6828421234,"5242 Agencies, brokerages and other insurance related activities",Married,64035.45,38421.27
271,c54f12e2-90c0-481d-94c9-1e2642c4073d,Fullbright,Shyann,50,ON,-79.1476648213,43.7847243691,5617 Services to buildings and dwellings,Married,58660.35,35196.21
272,424fd391-9d61-4dcf-998c-ccf41d57d635,Karabin,Dax,17,ON,-79.2825436183,43.7140225,,Single,0.0,174.96
273,62a20b8e-64e2-4a56-91e9-e0e03294affa,Poat,Dawn,34,ON,-79.5044987076,43.7452313789,6220 Hospitals (6221 to 6223),Married,38096.0,22857.6
274,8d6494ee-ac2f-45b5-b0a1-5844a283fafe,Gottardo,Aloysius,34,ON,-79.3196130102,43.6743861921,6111 Elementary and secondary schools,Married,74916.0,44949.60000000001
275,9bdd2311-ca9f-42a4-9463-04c649930d96,Wikins,Jorge,51,ON,-79.4054989644,43.670088649499995,5151 Radio and television broadcasting,Married,32304.65,19382.79
276,8cfccd87-676e-44f1-accb-81833ec88a80,Clapsaddle,Payton,33,ON,-79.20381674149999,43.7638127672,"5111 Newspaper, periodical, book and director publishers",Single,13117.0,7870.200000000002
277,f97e0a9d-612b-409b-b4dd-36b87da17250,Cockburn,Adelina,50,ON,-79.3986155688,43.684945027,8111 Automotive repair and maintenance,Married,61955.1,37173.06
278,202373f9-5361-4f16-981c-77df99bf4b3e,Stransky,Tobin,51,ON,-79.1522364799,43.7899242069,4481 Clothing stores,Married,66971.4,40182.84
279,72822705-d729-4430-b39a-f53b951d57e0,Lomascolo,Rosia,34,ON,-79.5871043127,43.754436232299994,4521 Department stores,Married,28047.0,16828.199999999993
280,2712400e-0d73-48d2-9623-d5f08e0e14f7,Vazzana,Pasquale,37,ON,-79.428803795,43.723109283,"8139 Business, professional, labour and other membership organizations",Married,59104.0,35462.399999999994
281,b7fccd7f-6bc1-41ed-9374-fda0c2e0abda,Frescas,Lucian,55,ON,-79.3916934771,43.68168832560001,,Married,0.0,0.0
282,0c400900-fc34-4394-9899-3c72940afa8d,Ferrato,Madeleine,37,ON,-79.389496352,43.672723026999996,9112-9119 Other federal services,Divorced,44824.0,26894.4
283,8fb231df-c83b-441b-8b61-3a3ca8b07329,Fullington-Savi,Pilar,34,ON,-79.1786001471,43.803945734799996,"5412 Accounting, tax preparation, bookkeeping and payroll services",Married,32351.0,19410.6
284,8d627a2a-5f3b-4a3f-988d-e5e6edcf1ed7,Frescas,Hazel,21,ON,-79.3916934771,43.68168832560001,2382 Building equipment contractors,Single,14516.37,8709.81
285,a2936e27-fb89-4552-a775-9be0979ca7f5,Crout,Leon,13,ON,-79.3403739685,43.696634429300005,,Single,0.0,17.85
286,6ce67c72-676a-4d14-88b6-9a75cf7731d4,Retek,Dimple,54,ON,-79.5360997656,43.720426325,5171 Wired telecommunications carriers,Married,33315.5,19989.300000000007
287,a291c80d-a6f8-4dd5-9d44-6948020cc547,Mertes,Elodia,34,ON,-79.4885909687,43.609329001400006,,Married,0.0,0.0
288,21f4380d-765c-466f-807f-df26ca287e9a,Rizvi,Alesia,54,ON,-79.39035276,43.67057530100001,"5416 Management, scientific and technical consulting services",Married,75571.1,45342.66
289,284720f1-3303-44d5-bde7-6fb608977056,Snetsinger,Braeden,23,ON,-79.4673463748,43.653666528900004,5191 Other information services,Single,10127.7,6076.62
290,6d6a1677-ca0d-4b65-b1b7-790674dab13f,Leoni,Nguyet,51,ON,-79.595495643,43.7320438445,7211 Traveller accommodations,Married,32477.15,19486.29
291,06183b30-b9d1-48b3-8b18-a8f5f6c3eaf1,Seigler,Rutherford,51,ON,-79.2957909504,43.6880698015,4482 Shoe stores,Married,15667.6,9400.56
292,f47911bc-6739-4ed3-8a96-2e52fd841d32,Renova-Missildine,Venessa,34,ON,-79.3909945698,43.6782065328,3372 Office furniture (including fixtures) manufacturing,Single,52162.0,31297.2
293,dc92b070-eafc-4e96-91e7-aa0dc4cf41a1,Butzen,London,49,ON,-79.400688603,43.637196151000005,2383 Building finishing contractors,Married,11982.3,7189.38
294,3b8cf06d-e65e-47fd-9206-d26fdccef6ae,Dunklin,Hywel,18,ON,-79.4975059697,43.7385322634,,Single,0.0,122.76
295,a1899297-721b-4456-adf4-bb3c3737f221,Debes,Carl,55,ON,-79.4287753813,43.661615786599995,,Married,0.0,0.0
296,81cacc90-52f8-4cff-bc2d-e02057bc4379,Donchez,Owain,56,ON,-79.4960697911,43.744935471400005,5617 Services to buildings and dwellings,Married,32938.3,19762.98
297,986390b0-5462-4518-9f89-0b14f47704e8,Kienast-Piroso,Albany,34,ON,-79.3949448347,43.7067805618,6244 Child day-care services,Married,46819.0,28091.4
298,ccb10d06-2420-4825-b79d-a4bac6713c9f,Housman,Micheline,52,ON,-79.41112356800001,43.771683691999996,6111 Elementary and secondary schools,Married,37035.75,22221.45
299,7e71c38c-e5e9-4bc0-a88e-d76389b3bc47,Pihl-Csizmadia,Inez,51,ON,-79.464807315,43.655223678999995,5614 Business support services,Married,45121.4,27072.840000000004
300,2d9857d6-beb1-48de-a51d-c53ab5917297,Ghera,Ebony,50,ON,-79.5780494311,43.6275335945,8121 Personal care services,Married,24354.7,14612.82
301,0910020e-da4e-459f-8e45-930d3ada8d5d,Seaver,Avery,50,ON,-79.3846568792,43.669558393,"9130 Local, municipal and regional public administration (9131 and 9139)",Married,15119.05,9071.43
302,d8eec647-e762-46ae-a3c7-25b8205e164c,Wakin,Renesmee,30,ON,-79.4959487855,43.6159946811,6244 Child day-care services,Single,12579.6,7547.76
303,9aca1d83-51b7-459c-9b40-1629dbe8bc1e,Moncure,Kimberlie,50,ON,-79.1335642556,43.7822380566,4111 Farm product wholesaler-distributors,Married,41149.3,24689.58
304,27330ac3-8aec-472c-bb1a-6b5b614f47f9,Ditzel,Jacki,18,ON,-79.5925793862,43.7377972834,,Single,0.0,202.08
305,203d8ab7-c9c1-4bbe-b55b-9338554fb554,Elliston,Kendra,34,ON,-79.3914878813,43.7944309975,4529 Other general merchandise stores,Married,66333.0,39799.8
306,ad1c7a0e-7d14-44bc-8e62-50ebbccdba17,Delavergne,Emmerson,53,ON,-79.39035276,43.67057530100001,2372 Land subdivision,Married,85361.05,51216.63
307,f4187935-d0ad-4b29-915c-1ea8638e976e,Mahrer,Raya,52,ON,-79.57670261199999,43.647764637,5221 Depository credit intermediation,Married,31253.55,18752.13
308,8cdf5b19-71cc-4ced-9007-333434531046,Sundin,Valarie,34,ON,-79.34220083689999,43.660842180799996,"5419 Other professional, scientific and technical services",Married,52910.0,31746.0
309,7ab54521-9cec-464f-98ca-d92846bc6810,Monda,Mac,68,ON,-79.4164897842,43.672880544399995,5417 Scientific research and development services,Married,54079.7,32447.82
310,9ed07e87-d306-4237-bf73-23bcdb4f5a38,Celius,Landyn,58,ON,-79.5811634362,43.6674664045,,Married,0.0,0.0
311,98d6ecae-e464-4c64-99be-9dc5cef828ca,Stritzinger,Jean,55,ON,-79.2853142425,43.772055504399994,7222 Limited-service restaurants,Married,12984.65,7790.789999999999
312,6dfc564f-9055-40be-8d6b-e3560a0bc319,Dippel,Sherley,50,ON,-79.40207984,43.729482925,5614 Business support services,Married,93764.1,56258.46
313,65a28ea0-24cc-4743-bc62-45fd9c06b8d1,Smuin,Kiran,31,ON,-79.36537781,43.78902265600001,6113 Universities,Married,38733.0,23239.800000000007
314,82a08b75-e3ca-4ceb-a143-7808dd8caf5a,Bennes-Colarossi,Anisha,22,ON,-79.39138658430001,43.6787214208,5311 Lessors of real estate,Single,15113.01,9067.8
315,57f8bf94-99df-4648-94e0-e323cee0727a,Spease,Lashawn,18,ON,-79.4451703972,43.7898670361,,Single,0.0,225.51
316,10fcae86-6b3a-4049-8482-963190f8d48c,Londre,Jonah,56,ON,-79.5191518357,43.7551112329,8133 Social advocacy organizations,Married,26584.55,15950.73
317,2ad6f38d-3ddc-4ce6-81e7-b5b92682b365,Daven,Floyd,42,ON,-79.390705463,43.6739384943,4461 Health and personal care stores,Married,64035.4,38421.24
318,e2d27ce3-5024-466a-b18f-87d7cd91f409,Helble,Lucas,49,ON,-79.51696442640001,43.7508999551,5239 Other financial investment activities,Married,25973.2,15583.920000000002
319,46eb809b-8767-404a-8eb2-56eede445c32,Begor,Rian,17,ON,-79.5124723946,43.6254476008,,Single,0.0,64.11
320,7f33349b-234c-469a-a74f-0ecd8c5dbe9c,Honea,Ulrica,34,ON,-79.4399661419,43.688278223000005,6114 Business schools and computer and management training,Married,34414.0,20648.4
321,6ee90310-515d-4a71-8162-4b4886dd5b68,Peevy,Philbert,38,ON,-79.5166736036,43.687791275100004,5221 Depository credit intermediation,Married,43992.0,26395.2
322,e0c85060-f253-4972-afa4-bee582532fcf,Cockburn,Gayle,13,ON,-79.3986155688,43.684945027,,Single,0.0,29.43
323,637ccf25-6786-45cc-a526-b0b3651a1891,Carrillo,Randell,38,ON,-79.4584516418,43.6712176224,,Married,0.0,0.0
324,1edafb5d-9293-49ed-b63d-89396b11a8ce,Draeger,Annabel,34,ON,-79.454271307,43.7525178723,5241 Insurance carriers,Married,28216.0,16929.6
325,adac1acb-0ce1-40dd-bd8b-0b991f79e077,Moeck,Kyden,45,ON,-79.41044295409999,43.7648208317,,Married,0.0,0.0
